order_id,customer_id,order_date,status,region_code
ORD_52132FBA,CUST_78A2C7D9,2024-07-05 10:53:24,PLACED,CENTRAL
ORD_4B6C97CC,UNKNOWN,2022-08-12 05:28:00,DELIVERED,NORTH
ORD_156041ED,CUST_2EEEE2AD,2026-01-07 00:52:01,DELIVERED,SOUTH
ORD_E6F09C13,CUST_D8CF5315,2024-04-15 09:16:19,RETURNED,WEST
ORD_67B8D208,CUST_2221C10E,2026-02-01 02:30:46,DELIVERED,CENTRAL
ORD_2881AE38,CUST_2A3DBF73,2024-06-02 22:16:52,RETURNED,EAST
ORD_44BDC5E1,CUST_D34F6290,2023-02-14 09:23:52,SHIPPED,NORTH
ORD_43239F67,CUST_5BC57BF1,2024-05-29 18:11:34,DELIVERED,EAST
ORD_40613F61,CUST_21FF39F3,2025-05-19 01:33:45,DELIVERED,EAST
ORD_647E7C7D,CUST_E88D235A,2024-05-24 02:40:01,DELIVERED,CENTRAL
ORD_1A20B548,CUST_6568BB80,2023-09-30 19:45:07,DELIVERED,NORTH
ORD_85A11240,CUST_E877966F,2026-04-09 13:07:49,DELIVERED,CENTRAL
ORD_A7347AAB,CUST_DB43C7B8,2023-06-21 12:57:50,SHIPPED,CENTRAL
ORD_1915B76C,CUST_CE7CCE56,2026-06-20 05:18:11,DELIVERED,WEST
ORD_40743C52,CUST_38955FC4,2025-06-19 00:19:04,DELIVERED,WEST
ORD_C3AD0CB1,CUST_D8CF5315,2023-05-03 22:21:49,DELIVERED,EAST
ORD_26A9DC4B,CUST_1233EED5,2023-05-03 07:39:34,SHIPPED,NORTH
ORD_11693030,CUST_1E774B22,2026-05-05 13:21:07,PLACED,SOUTH
ORD_08801FF1,CUST_FF8651B5,2023-08-30 11:40:15,DELIVERED,WEST
ORD_B7A5B9C5,CUST_122F6638,2025-07-02 07:15:27,DELIVERED,CENTRAL
ORD_46592EC1,CUST_50E6EB16,2025-04-27 12:19:31,RETURNED,NORTH
ORD_7DB5EF65,CUST_17750117,2024-10-07 14:25:17,DELIVERED,EAST
ORD_5C0E313E,CUST_F3DD1AFD,2024-03-14 08:36:30,DELIVERED,SOUTH
ORD_C17890E5,CUST_34CCC522,2025-03-23 10:22:57,RETURNED,NORTH
ORD_F2A7CAA7,CUST_F29FA74E,2026-02-07 22:56:35,RETURNED,CENTRAL
ORD_4E2DD7E6,CUST_C26B98D1,2025-10-03 05:17:54,DELIVERED,EAST
ORD_F1615071,CUST_AF15871B,2022-12-13 00:49:32,DELIVERED,CENTRAL
ORD_571074DE,CUST_29F3F5EF,2022-07-09 00:26:05,CANCELLED,CENTRAL
ORD_034BAF6B,CUST_F1516BBE,2022-01-15 17:57:24,CANCELLED,NORTH
ORD_3CF1B1C4,CUST_D1106961,2026-08-04 18:34:16,CANCELLED,CENTRAL
ORD_3D8C66CD,CUST_78B1BE25,2024-03-03 00:23:43,DELIVERED,NORTH
ORD_86FA6D65,CUST_2F4B7B44,2023-05-04 10:44:06,PLACED,CENTRAL
ORD_C60B5224,CUST_EB84B5F3,2024-10-29 14:08:49,DELIVERED,EAST
ORD_3A716F8B,CUST_FCE03813,2026-03-31 16:35:52,DELIVERED,EAST
ORD_B3F1035F,CUST_FBE58FAD,2023-06-24 13:10:41,SHIPPED,EAST
ORD_BC1CBE51,CUST_78A2C7D9,2023-12-22 00:18:02,CANCELLED,WEST
ORD_874EE1EA,CUST_296886BA,2026-05-10 12:32:35,PLACED,NORTH
ORD_9A2C6A0C,CUST_C2460F44,2026-03-02 04:55:08,DELIVERED,WEST
ORD_86FF57B6,CUST_C5405009,2025-01-27 08:50:10,SHIPPED,WEST
ORD_E1CDCECA,CUST_896944DF,2024-02-12 19:33:54,CANCELLED,EAST
ORD_03EFDD1D,CUST_718EC051,2024-10-16 22:06:43,CANCELLED,CENTRAL
ORD_DA55A061,UNKNOWN,2022-09-02 00:40:16,DELIVERED,EAST
ORD_0926D318,CUST_927ED5E8,2026-07-30 15:12:43,DELIVERED,SOUTH
ORD_0B1FAA46,CUST_6EE3B608,2022-04-19 12:33:25,CANCELLED,WEST
ORD_002A8680,CUST_71D394A6,2023-05-13 04:38:30,DELIVERED,NORTH
ORD_4A4224A8,CUST_2EEEE2AD,2026-02-04 22:23:20,DELIVERED,EAST
ORD_99577DD7,UNKNOWN,2024-02-12 16:29:42,DELIVERED,SOUTH
ORD_0C1AD40E,CUST_23482743,2024-10-15 14:37:49,SHIPPED,CENTRAL
ORD_675DDA72,CUST_8D59408D,2024-09-18 03:53:03,RETURNED,EAST
ORD_7E980438,CUST_C5405009,2024-07-29 09:10:12,DELIVERED,EAST
ORD_E4BFA7A7,CUST_73341663,2025-02-19 20:18:34,CANCELLED,NORTH
ORD_DCC12043,CUST_85F2FDD8,2023-04-16 17:48:23,PLACED,SOUTH
ORD_E8CD2F49,CUST_11F12AD2,2025-10-03 14:11:26,DELIVERED,CENTRAL
ORD_28520B86,CUST_78A9BBD7,2025-02-23 05:53:26,SHIPPED,EAST
ORD_6888E345,CUST_9ED61FDF,2023-04-12 13:14:43,DELIVERED,WEST
ORD_82837CF1,CUST_7F1ECAE9,2023-01-11 02:58:19,RETURNED,NORTH
ORD_FCBBE098,CUST_D2092E88,2024-02-11 12:41:37,DELIVERED,WEST
ORD_E16B19B8,CUST_D5E92A7C,2024-06-25 02:11:19,SHIPPED,NORTH
ORD_94673E18,CUST_29B937E9,2025-08-21 07:08:50,CANCELLED,WEST
ORD_A6227AC8,CUST_C4C99A3C,2024-06-15 10:36:02,DELIVERED,SOUTH
ORD_016863EF,CUST_93F56B23,2022-08-15 13:06:23,DELIVERED,SOUTH
ORD_351A7ED4,CUST_C4221846,2026-06-07 04:33:55,SHIPPED,NORTH
ORD_613B73AC,CUST_DD43968F,2022-08-05 00:30:29,DELIVERED,CENTRAL
ORD_DF4D48DD,CUST_7437DF43,2025-11-28 04:56:07,DELIVERED,NORTH
ORD_8D43B861,CUST_E9135738,2025-03-01 00:59:50,DELIVERED,NORTH
ORD_9277632E,CUST_8087F210,2024-08-15 11:25:28,DELIVERED,EAST
ORD_1502542F,UNKNOWN,2026-04-14 14:02:46,DELIVERED,EAST
ORD_0B9C27BA,CUST_7AFAA27C,2024-07-11 04:57:57,DELIVERED,NORTH
ORD_C4C77726,CUST_E093A414,2024-12-25 03:29:23,DELIVERED,SOUTH
ORD_A21B7FD0,CUST_4810B650,2022-06-03 07:35:13,DELIVERED,EAST
ORD_ED6E9358,CUST_C23D85E9,2025-09-25 18:34:19,DELIVERED,NORTH
ORD_B2F6C3AE,CUST_6AB50F67,2022-12-15 12:27:30,PLACED,CENTRAL
ORD_0B44A89A,CUST_22B948F5,2022-06-22 14:35:36,RETURNED,CENTRAL
ORD_701BC813,CUST_E171893F,2025-01-28 12:49:34,SHIPPED,CENTRAL
ORD_E398A6D7,CUST_7F0D2F32,2026-07-23 19:45:02,DELIVERED,WEST
ORD_05CD2C01,CUST_AB59B040,2022-10-23 05:31:44,DELIVERED,CENTRAL
ORD_EA93D9DC,CUST_2AD84611,2023-07-22 03:21:25,CANCELLED,SOUTH
ORD_B70AAF4A,CUST_A4830EBB,2023-03-03 19:46:15,PLACED,CENTRAL
ORD_B160D3F8,CUST_22138598,2022-11-05 02:58:46,CANCELLED,WEST
ORD_C7DE77A7,CUST_575735F6,2023-02-22 11:40:36,DELIVERED,WEST
ORD_AD1E618B,CUST_0F4FAD66,2022-12-09 14:33:02,DELIVERED,WEST
ORD_9EB35844,CUST_EB84B5F3,2025-02-13 17:01:28,DELIVERED,CENTRAL
ORD_B1A68938,CUST_35982071,2022-10-07 06:20:28,PLACED,SOUTH
ORD_5EB0658C,CUST_05C8186C,2022-03-02 14:54:04,DELIVERED,NORTH
ORD_E63B2B68,CUST_69664227,2022-09-28 09:28:58,DELIVERED,EAST
ORD_73BF5E3E,CUST_0E7EFF2B,2025-05-24 11:45:26,SHIPPED,EAST
ORD_42398772,CUST_BB04D61D,2022-12-13 12:29:20,RETURNED,CENTRAL
ORD_D0CC45B4,CUST_A5AB57C6,2023-11-16 17:25:55,DELIVERED,EAST
ORD_26275114,CUST_F3B4FB9E,2025-09-12 18:21:02,SHIPPED,SOUTH
ORD_A1F4D287,CUST_DD43968F,2023-03-04 09:15:59,DELIVERED,NORTH
ORD_41D3B0A6,CUST_DB43C7B8,2025-09-16 20:11:39,DELIVERED,WEST
ORD_2CAFB87E,CUST_DB3FFBCC,2022-07-24 21:37:36,DELIVERED,EAST
ORD_763AFF7C,CUST_CED7B179,2024-06-08 20:06:11,DELIVERED,CENTRAL
ORD_C4D322C7,CUST_73341663,2025-03-11 12:45:21,DELIVERED,SOUTH
ORD_24D5429B,CUST_007DDC22,2024-06-01 07:37:10,DELIVERED,CENTRAL
ORD_D96DB269,CUST_5A956B6D,2023-12-20 10:19:04,DELIVERED,CENTRAL
ORD_DD6E7B62,CUST_8928FD60,2023-07-17 11:43:18,RETURNED,SOUTH
ORD_8D2A2C3C,CUST_78A2C7D9,2024-07-27 07:34:18,DELIVERED,SOUTH
ORD_75F11A7F,CUST_09DD6CFE,2025-05-27 16:42:01,DELIVERED,NORTH
ORD_D3FE9D36,CUST_C01C1018,2023-12-03 12:27:42,RETURNED,SOUTH
ORD_D8719861,CUST_625E0614,2025-03-13 03:20:22,DELIVERED,EAST
ORD_AFBCBF5F,CUST_02ADB434,2026-04-23 18:39:23,DELIVERED,WEST
ORD_FF8B52EF,CUST_FAA3849B,2024-12-25 06:38:48,PLACED,EAST
ORD_C8D61712,CUST_9D1631FD,2026-01-10 04:36:09,SHIPPED,CENTRAL
ORD_43A2A0DB,CUST_376A23F5,2022-02-09 13:28:52,CANCELLED,EAST
ORD_624ACF79,CUST_6C5497CC,2024-02-05 17:52:44,DELIVERED,SOUTH
ORD_092565BC,CUST_71D394A6,2023-05-22 21:32:59,CANCELLED,SOUTH
ORD_3EEAC326,CUST_CAF459C1,2024-02-24 20:35:38,PLACED,EAST
ORD_86E3A9A4,CUST_66433924,2023-08-13 03:14:12,DELIVERED,WEST
ORD_8FB82BBF,CUST_4FDC06D3,2024-08-31 11:00:26,DELIVERED,CENTRAL
ORD_BFD4F2E0,CUST_E933E41B,2025-03-29 01:30:21,DELIVERED,EAST
ORD_BEADE9CE,UNKNOWN,2023-02-15 05:20:29,DELIVERED,NORTH
ORD_9DB62CF5,CUST_681886CF,2026-05-08 15:14:48,DELIVERED,SOUTH
ORD_AB8A5C2E,CUST_66544B14,2026-05-11 07:23:05,DELIVERED,WEST
ORD_1BA67F70,CUST_02BB0193,2022-11-08 20:47:34,RETURNED,CENTRAL
ORD_C5CB3DCD,CUST_F096EA9D,2022-11-03 20:13:07,DELIVERED,CENTRAL
ORD_13AE8BD2,CUST_9DEE0884,2025-06-20 04:13:45,SHIPPED,NORTH
ORD_30A1E26C,CUST_A74C630D,2026-06-13 12:34:41,DELIVERED,NORTH
ORD_5C1C06E2,CUST_AED0DE3E,2026-03-24 15:38:51,CANCELLED,SOUTH
ORD_C2F3C268,CUST_40DC20B1,2025-05-16 22:30:59,CANCELLED,CENTRAL
ORD_EA211F8A,CUST_4F25E91B,2022-06-14 14:59:01,PLACED,WEST
ORD_E8C9C1F8,UNKNOWN,2023-12-08 19:56:51,DELIVERED,CENTRAL
ORD_E142A95E,CUST_31F0FC2E,2023-03-29 23:47:13,DELIVERED,NORTH
ORD_7738E505,CUST_2D6C5C5F,2025-02-12 03:46:46,CANCELLED,CENTRAL
ORD_C7AC04D7,CUST_BF00C4BB,2022-04-17 07:41:08,SHIPPED,WEST
ORD_CA4BDD4A,CUST_29C69508,2022-03-07 21:57:59,RETURNED,EAST
ORD_CBCAFF10,CUST_A0FF5B2C,2025-05-29 17:28:26,RETURNED,CENTRAL
ORD_ED5FB8E9,CUST_FAA3849B,2025-09-29 18:01:29,DELIVERED,SOUTH
ORD_6F507DCF,CUST_F8459697,2025-10-11 13:35:39,CANCELLED,EAST
ORD_B387F463,CUST_B8E90EF4,2023-10-16 16:03:16,DELIVERED,CENTRAL
ORD_6573692E,CUST_0F0D0F05,2022-07-01 23:03:30,DELIVERED,CENTRAL
ORD_F11BD646,CUST_21FF39F3,2024-08-24 11:25:13,DELIVERED,WEST
ORD_2CAD085F,CUST_BA454103,2025-09-30 20:23:08,DELIVERED,WEST
ORD_91F5E3CE,CUST_97EAC746,2023-10-19 10:02:58,RETURNED,EAST
ORD_66C7D586,CUST_29B937E9,2024-10-22 23:29:56,DELIVERED,CENTRAL
ORD_C14CA774,CUST_A0E2BE6E,2025-01-04 15:22:48,DELIVERED,WEST
ORD_9F68D94B,CUST_52E93961,2022-05-01 06:08:52,DELIVERED,NORTH
ORD_AB5EA6FC,CUST_FBE58FAD,2022-01-23 05:23:47,DELIVERED,NORTH
ORD_BC5528B8,CUST_54DADEBD,2025-06-05 22:02:57,DELIVERED,NORTH
ORD_90657DD5,CUST_AE1ACE3E,2025-02-12 03:54:40,DELIVERED,EAST
ORD_F9D68342,CUST_FD650B5B,2025-09-16 04:45:46,DELIVERED,SOUTH
ORD_0EFAAA9E,CUST_1A7A5430,2025-01-28 08:56:07,PLACED,CENTRAL
ORD_F4CC4CB0,CUST_BFEC85E7,2023-05-08 16:55:52,DELIVERED,WEST
ORD_1123F07D,CUST_17C238BB,2022-11-11 20:32:34,DELIVERED,WEST
ORD_DFA53228,UNKNOWN,2024-05-17 15:27:46,DELIVERED,CENTRAL
ORD_7B69C585,CUST_526DA0B4,2026-07-31 02:47:39,DELIVERED,CENTRAL
ORD_E7C7783D,CUST_BD44CB01,2025-09-15 01:57:59,PLACED,SOUTH
ORD_0FE50C23,CUST_A1CAB7C4,2023-03-13 09:56:03,DELIVERED,EAST
ORD_1481573E,CUST_C963B7CF,2023-04-10 20:44:01,DELIVERED,SOUTH
ORD_3B9AF3B8,CUST_AED0DE3E,2023-12-15 16:28:32,DELIVERED,NORTH
ORD_70410752,CUST_94E401E4,2025-07-12 21:07:01,DELIVERED,WEST
ORD_0CBA31A5,CUST_F1516BBE,2022-09-06 11:42:15,DELIVERED,WEST
ORD_516B689F,CUST_3A7C6E72,2024-02-26 01:21:39,CANCELLED,WEST
ORD_CBEE35AA,CUST_36B77E0A,2025-11-06 06:39:06,DELIVERED,SOUTH
ORD_65374CFE,CUST_F97AA168,2026-01-26 21:41:44,SHIPPED,CENTRAL
ORD_DDCBAC1F,CUST_324C8FE3,2022-02-15 11:18:17,DELIVERED,CENTRAL
ORD_79719B45,CUST_F8459697,2024-12-31 18:41:15,DELIVERED,CENTRAL
ORD_DF5EBE76,CUST_7437DF43,2026-05-23 16:41:10,RETURNED,SOUTH
ORD_4949E331,CUST_81AB031E,2022-01-14 11:48:46,DELIVERED,CENTRAL
ORD_6DBE1E33,CUST_F72D3C9D,2022-05-12 03:42:16,DELIVERED,NORTH
ORD_777E8EFD,CUST_B710FBAC,2023-08-06 14:10:24,DELIVERED,EAST
ORD_3DADD924,CUST_83504208,2024-05-30 22:22:16,RETURNED,SOUTH
ORD_42B7E7B2,CUST_A13B9062,2024-01-04 19:24:11,CANCELLED,SOUTH
ORD_D5EC6F4B,CUST_CAF459C1,2025-12-01 06:54:40,RETURNED,EAST
ORD_2601C675,CUST_897EEE15,2022-07-09 14:03:08,DELIVERED,WEST
ORD_98B86843,CUST_BE147627,2026-01-27 07:48:49,SHIPPED,SOUTH
ORD_04DEF4E7,CUST_501B3E1E,2022-09-13 06:44:52,PLACED,CENTRAL
ORD_E78A56A8,CUST_8F0C109D,2023-01-19 14:27:02,PLACED,WEST
ORD_CD75A5BA,CUST_9DE284A1,2024-11-29 23:11:30,DELIVERED,CENTRAL
ORD_97F7A54B,CUST_0FD1C38E,2024-02-25 08:12:37,DELIVERED,NORTH
ORD_36DF090C,CUST_5287AF0D,2026-05-19 03:55:46,DELIVERED,CENTRAL
ORD_16D279F4,CUST_3A68D96D,2023-11-11 09:46:18,CANCELLED,WEST
ORD_16308D3F,CUST_FCE03813,2026-03-27 01:11:44,DELIVERED,NORTH
ORD_4A335BE2,CUST_68D80B4A,2024-05-02 08:43:16,DELIVERED,CENTRAL
ORD_B91D72BF,CUST_C06B74A2,2025-06-06 01:34:48,PLACED,EAST
ORD_F8526C2E,CUST_B8E90EF4,2026-04-02 18:13:26,SHIPPED,SOUTH
ORD_026B31C7,UNKNOWN,2025-07-06 13:52:23,DELIVERED,WEST
ORD_4A99A721,CUST_F1516BBE,2025-01-17 08:26:30,DELIVERED,CENTRAL
ORD_45C51477,CUST_71D394A6,2025-08-17 08:53:11,RETURNED,SOUTH
ORD_D9325CB8,CUST_01ACD78F,2026-07-23 04:37:25,DELIVERED,EAST
ORD_446D7BE9,CUST_BFEC85E7,2022-08-28 15:23:20,DELIVERED,CENTRAL
ORD_2D9CCEF6,CUST_A2A305F0,2026-07-28 13:50:48,DELIVERED,NORTH
ORD_13D12954,CUST_29B937E9,2022-08-30 07:22:10,DELIVERED,SOUTH
ORD_02616B8F,CUST_F8459697,2023-07-20 18:34:38,SHIPPED,WEST
ORD_05FC94C9,UNKNOWN,2024-01-24 21:16:23,RETURNED,SOUTH
ORD_8EAFE000,CUST_278DB7DA,2023-04-12 14:35:35,DELIVERED,CENTRAL
ORD_A2F360A0,CUST_50DE347B,2024-04-21 21:25:45,PLACED,WEST
ORD_045052F0,CUST_73341663,2023-01-26 05:53:22,SHIPPED,WEST
ORD_7578596A,CUST_50731C05,2022-05-03 22:07:12,DELIVERED,WEST
ORD_D2CF3670,CUST_155CBD10,2023-02-10 10:23:31,SHIPPED,NORTH
ORD_25594FAA,CUST_0748E419,2025-09-12 10:29:19,DELIVERED,EAST
ORD_D4CD7E45,CUST_BE147627,2024-06-27 14:14:00,DELIVERED,NORTH
ORD_539A0810,CUST_8CBD6C6D,2023-12-02 15:03:59,DELIVERED,NORTH
ORD_D59CCB0C,CUST_F3CCBE9B,2026-05-05 14:34:50,SHIPPED,WEST
ORD_55D00C13,CUST_122F6638,2024-12-09 09:05:51,DELIVERED,NORTH
ORD_97E2FCE3,CUST_3F2278EE,2023-09-20 09:09:12,RETURNED,WEST
ORD_66CAC90B,CUST_3016BECA,2023-12-10 15:19:22,DELIVERED,SOUTH
ORD_384AEFDE,CUST_C01C1018,2022-09-16 06:06:21,SHIPPED,WEST
ORD_8424ED74,CUST_E5EDF3CD,2025-03-23 15:28:20,RETURNED,WEST
ORD_980041FF,CUST_11F12AD2,2023-07-16 13:46:27,PLACED,SOUTH
ORD_A6C3FA04,CUST_8F0C109D,2026-08-03 06:03:39,DELIVERED,CENTRAL
ORD_0BEECE93,CUST_6CF6FD7E,2022-03-26 14:31:03,DELIVERED,NORTH
ORD_5748BACF,CUST_5D92F6A9,2025-06-19 11:14:42,SHIPPED,WEST
ORD_BA7B6DBA,CUST_700BF9DF,2023-09-10 01:36:37,DELIVERED,SOUTH
ORD_00D8B7D6,CUST_2791E426,2022-05-29 11:32:16,DELIVERED,SOUTH
ORD_9F7E7EF4,CUST_E4F83CC3,2022-10-11 20:00:41,RETURNED,EAST
ORD_49C6CA87,CUST_8EF03893,2025-11-24 04:57:45,SHIPPED,WEST
ORD_6355908F,CUST_52E93961,2026-04-17 00:42:33,DELIVERED,EAST
ORD_6E31CE43,CUST_35C020DA,2023-07-21 05:35:41,DELIVERED,CENTRAL
ORD_64CC0C71,CUST_C384C123,2022-09-30 14:23:30,RETURNED,NORTH
ORD_57AAF7A1,CUST_635B2D5C,2025-12-17 04:05:09,CANCELLED,CENTRAL
